2026-06-18 18:00:30, tokens_remaining: 645, call: scores, phase: break
2026-06-18 18:08:50, tokens_remaining: 534, call: scores, phase: playing
2026-06-18 18:08:51, tokens_remaining: 534, call: scores, phase: playing
2026-06-18 18:08:51, tokens_remaining: 534, call: scores, phase: playing
2026-06-18 18:08:51, tokens_remaining: 532, call: scores, phase: playing
2026-06-18 18:08:51, tokens_remaining: 532, call: scores, phase: playing
2026-06-18 18:08:51, tokens_remaining: 532, call: scores, phase: playing
2026-06-18 18:08:51, tokens_remaining: 532, call: scores, phase: playing
2026-06-18 18:08:52, tokens_remaining: 532, call: scores, phase: playing
2026-06-18 18:08:52, tokens_remaining: 532, call: scores, phase: playing
2026-06-18 18:08:52, tokens_remaining: 531, call: events, phase: playing
2026-06-18 18:08:53, tokens_remaining: 530, call: scores, phase: playing
2026-06-18 18:08:53, tokens_remaining: 530, call: scores, phase: playing
2026-06-18 18:08:53, tokens_remaining: 530, call: scores, phase: playing
2026-06-18 18:08:53, tokens_remaining: 530, call: scores, phase: playing
2026-06-18 18:08:53, tokens_remaining: 530, call: scores, phase: playing
2026-06-18 18:08:53, tokens_remaining: 530, call: scores, phase: playing
2026-06-18 18:08:54, tokens_remaining: 530, call: scores, phase: playing
2026-06-18 18:08:54, tokens_remaining: 529, call: scores, phase: playing
2026-06-18 18:08:54, tokens_remaining: 529, call: scores, phase: playing
2026-06-18 18:08:55, tokens_remaining: 528, call: events, phase: playing
2026-06-18 18:08:55, tokens_remaining: 529, call: scores, phase: playing
2026-06-18 18:08:55, tokens_remaining: 529, call: scores, phase: playing
2026-06-18 18:08:55, tokens_remaining: 527, call: scores, phase: playing
2026-06-18 18:08:55, tokens_remaining: 527, call: scores, phase: playing
2026-06-18 18:08:56, tokens_remaining: 527, call: scores, phase: playing
2026-06-18 18:08:56, tokens_remaining: 527, call: scores, phase: playing
2026-06-18 18:08:56, tokens_remaining: 527, call: scores, phase: playing
2026-06-18 18:08:56, tokens_remaining: 527, call: scores, phase: playing
2026-06-18 18:08:56, tokens_remaining: 527, call: scores, phase: playing
2026-06-18 18:08:57, tokens_remaining: 526, call: events, phase: playing
2026-06-18 18:08:57, tokens_remaining: 525, call: scores, phase: playing
2026-06-18 18:08:57, tokens_remaining: 525, call: scores, phase: playing
2026-06-18 18:08:57, tokens_remaining: 525, call: scores, phase: playing
2026-06-18 18:08:57, tokens_remaining: 525, call: scores, phase: playing
2026-06-18 18:08:58, tokens_remaining: 525, call: scores, phase: playing
2026-06-18 18:08:58, tokens_remaining: 525, call: scores, phase: playing
2026-06-18 18:08:58, tokens_remaining: 525, call: scores, phase: playing
2026-06-18 18:08:58, tokens_remaining: 524, call: scores, phase: playing
2026-06-18 18:08:58, tokens_remaining: 524, call: scores, phase: playing
2026-06-18 18:08:59, tokens_remaining: 523, call: events, phase: playing
2026-06-18 18:08:59, tokens_remaining: 524, call: scores, phase: playing
2026-06-18 18:08:59, tokens_remaining: 524, call: scores, phase: playing
2026-06-18 18:08:59, tokens_remaining: 522, call: scores, phase: playing
2026-06-18 18:09:00, tokens_remaining: 522, call: scores, phase: playing
2026-06-18 18:09:00, tokens_remaining: 522, call: scores, phase: playing
2026-06-18 18:09:00, tokens_remaining: 522, call: scores, phase: playing
2026-06-18 18:09:00, tokens_remaining: 522, call: scores, phase: playing
2026-06-18 18:09:00, tokens_remaining: 522, call: scores, phase: playing
2026-06-18 18:09:00, tokens_remaining: 522, call: scores, phase: playing
2026-06-18 18:09:01, tokens_remaining: 521, call: events, phase: playing
2026-06-18 18:09:01, tokens_remaining: 520, call: scores, phase: playing
2026-06-18 18:09:01, tokens_remaining: 520, call: scores, phase: playing
2026-06-18 18:09:02, tokens_remaining: 520, call: scores, phase: playing
2026-06-18 18:09:02, tokens_remaining: 520, call: scores, phase: playing
2026-06-18 18:09:02, tokens_remaining: 520, call: scores, phase: playing
2026-06-18 18:09:02, tokens_remaining: 520, call: scores, phase: playing
2026-06-18 18:09:02, tokens_remaining: 520, call: scores, phase: playing
2026-06-18 18:09:02, tokens_remaining: 2499, call: scores, phase: playing
2026-06-18 18:09:03, tokens_remaining: 2499, call: scores, phase: playing
2026-06-18 18:09:04, tokens_remaining: 2498, call: events, phase: playing
2026-06-18 18:09:05, tokens_remaining: 2497, call: scores, phase: playing
2026-06-18 18:09:06, tokens_remaining: 2497, call: scores, phase: playing
2026-06-18 18:09:07, tokens_remaining: 2496, call: scores, phase: playing
2026-06-18 18:09:09, tokens_remaining: 2495, call: scores, phase: playing
2026-06-18 18:09:10, tokens_remaining: 2494, call: scores, phase: playing
2026-06-18 18:09:11, tokens_remaining: 2493, call: scores, phase: playing
2026-06-18 18:09:13, tokens_remaining: 2492, call: scores, phase: playing
2026-06-18 18:09:14, tokens_remaining: 2491, call: scores, phase: playing
2026-06-18 18:09:16, tokens_remaining: 2490, call: scores, phase: playing
2026-06-18 18:09:17, tokens_remaining: 2489, call: events, phase: playing
2026-06-18 18:09:18, tokens_remaining: 2488, call: scores, phase: playing
2026-06-18 18:09:20, tokens_remaining: 2487, call: scores, phase: playing
2026-06-18 18:09:21, tokens_remaining: 2486, call: scores, phase: playing
2026-06-18 18:09:23, tokens_remaining: 2485, call: scores, phase: playing
2026-06-18 18:09:24, tokens_remaining: 2484, call: scores, phase: playing
2026-06-18 18:09:26, tokens_remaining: 2483, call: scores, phase: playing
2026-06-18 18:09:27, tokens_remaining: 2482, call: scores, phase: playing
2026-06-18 18:09:29, tokens_remaining: 2481, call: scores, phase: playing
2026-06-18 18:09:30, tokens_remaining: 2480, call: scores, phase: playing
2026-06-18 18:09:32, tokens_remaining: 2479, call: events, phase: playing
2026-06-18 18:09:33, tokens_remaining: 2478, call: scores, phase: playing
2026-06-18 18:09:35, tokens_remaining: 2477, call: scores, phase: playing
2026-06-18 18:09:36, tokens_remaining: 2476, call: scores, phase: playing
2026-06-18 18:09:38, tokens_remaining: 2475, call: scores, phase: playing
2026-06-18 18:09:39, tokens_remaining: 2474, call: scores, phase: playing
2026-06-18 18:09:40, tokens_remaining: 2473, call: scores, phase: playing
2026-06-18 18:09:42, tokens_remaining: 2472, call: scores, phase: playing
2026-06-18 18:09:43, tokens_remaining: 2471, call: scores, phase: playing
2026-06-18 18:09:45, tokens_remaining: 2470, call: scores, phase: playing
2026-06-18 18:09:46, tokens_remaining: 2469, call: events, phase: playing
2026-06-18 18:09:48, tokens_remaining: 2468, call: scores, phase: playing
2026-06-18 18:09:49, tokens_remaining: 2467, call: scores, phase: playing
2026-06-18 18:09:51, tokens_remaining: 2466, call: scores, phase: playing
2026-06-18 18:09:52, tokens_remaining: 2465, call: scores, phase: playing
2026-06-18 18:09:54, tokens_remaining: 2464, call: scores, phase: playing
2026-06-18 18:09:55, tokens_remaining: 2463, call: scores, phase: playing
2026-06-18 18:09:56, tokens_remaining: 2462, call: scores, phase: playing
2026-06-18 18:09:58, tokens_remaining: 2461, call: scores, phase: playing
2026-06-18 18:09:59, tokens_remaining: 2460, call: scores, phase: playing
2026-06-18 18:10:01, tokens_remaining: 2459, call: events, phase: playing
2026-06-18 18:10:02, tokens_remaining: 2458, call: scores, phase: playing
2026-06-18 18:10:04, tokens_remaining: 2457, call: scores, phase: playing
2026-06-18 18:10:05, tokens_remaining: 2456, call: scores, phase: playing
2026-06-18 18:10:07, tokens_remaining: 2455, call: scores, phase: playing
2026-06-18 18:10:08, tokens_remaining: 2454, call: scores, phase: playing
2026-06-18 18:10:10, tokens_remaining: 2453, call: scores, phase: playing
2026-06-18 18:10:11, tokens_remaining: 2452, call: scores, phase: playing
2026-06-18 18:10:13, tokens_remaining: 2451, call: scores, phase: playing
2026-06-18 18:10:14, tokens_remaining: 2450, call: scores, phase: playing
2026-06-18 18:10:16, tokens_remaining: 2449, call: events, phase: playing
2026-06-18 18:10:17, tokens_remaining: 2448, call: scores, phase: playing
2026-06-18 18:10:19, tokens_remaining: 2447, call: scores, phase: playing
2026-06-18 18:10:20, tokens_remaining: 2446, call: scores, phase: playing
2026-06-18 18:10:21, tokens_remaining: 2445, call: scores, phase: playing
2026-06-18 18:10:23, tokens_remaining: 2444, call: scores, phase: playing
2026-06-18 18:10:24, tokens_remaining: 2443, call: scores, phase: playing
2026-06-18 18:10:26, tokens_remaining: 2442, call: scores, phase: playing
2026-06-18 18:10:27, tokens_remaining: 2441, call: scores, phase: playing
2026-06-18 18:10:29, tokens_remaining: 2440, call: scores, phase: playing
2026-06-18 18:10:30, tokens_remaining: 2439, call: events, phase: playing
2026-06-18 18:10:32, tokens_remaining: 2438, call: scores, phase: playing
2026-06-18 18:10:33, tokens_remaining: 2437, call: scores, phase: playing
2026-06-18 18:10:35, tokens_remaining: 2436, call: scores, phase: playing
2026-06-18 18:10:36, tokens_remaining: 2435, call: scores, phase: playing
2026-06-18 18:10:37, tokens_remaining: 2434, call: scores, phase: playing
2026-06-18 18:10:39, tokens_remaining: 2433, call: scores, phase: playing
2026-06-18 18:10:40, tokens_remaining: 2432, call: scores, phase: playing
2026-06-18 18:10:42, tokens_remaining: 2431, call: scores, phase: playing
2026-06-18 18:10:43, tokens_remaining: 2430, call: scores, phase: playing
2026-06-18 18:10:45, tokens_remaining: 2429, call: events, phase: playing
2026-06-18 18:10:46, tokens_remaining: 2428, call: scores, phase: playing
2026-06-18 18:10:48, tokens_remaining: 2427, call: scores, phase: playing
2026-06-18 18:10:49, tokens_remaining: 2426, call: scores, phase: playing
2026-06-18 18:10:51, tokens_remaining: 2425, call: scores, phase: playing
2026-06-18 18:10:52, tokens_remaining: 2424, call: scores, phase: playing
2026-06-18 18:10:53, tokens_remaining: 2423, call: scores, phase: playing
2026-06-18 18:10:55, tokens_remaining: 2422, call: scores, phase: playing
2026-06-18 18:10:56, tokens_remaining: 2421, call: scores, phase: playing
2026-06-18 18:10:58, tokens_remaining: 2420, call: scores, phase: playing
2026-06-18 18:10:59, tokens_remaining: 2419, call: events, phase: playing
2026-06-18 18:11:01, tokens_remaining: 2418, call: scores, phase: playing
2026-06-18 18:11:02, tokens_remaining: 2417, call: scores, phase: playing
2026-06-18 18:11:04, tokens_remaining: 2416, call: scores, phase: playing
2026-06-18 18:11:05, tokens_remaining: 2415, call: scores, phase: playing
2026-06-18 18:11:07, tokens_remaining: 2414, call: scores, phase: playing
2026-06-18 18:11:08, tokens_remaining: 2413, call: scores, phase: playing
2026-06-18 18:11:09, tokens_remaining: 2412, call: scores, phase: playing
2026-06-18 18:11:11, tokens_remaining: 2411, call: scores, phase: playing
2026-06-18 18:11:12, tokens_remaining: 2410, call: scores, phase: playing
2026-06-18 18:11:14, tokens_remaining: 2409, call: events, phase: playing
2026-06-18 18:11:15, tokens_remaining: 2408, call: scores, phase: playing
2026-06-18 18:11:17, tokens_remaining: 2407, call: scores, phase: playing
2026-06-18 18:11:18, tokens_remaining: 2406, call: scores, phase: playing
2026-06-18 18:11:20, tokens_remaining: 2405, call: scores, phase: playing
2026-06-18 18:11:21, tokens_remaining: 2404, call: scores, phase: playing
2026-06-18 18:11:22, tokens_remaining: 2403, call: scores, phase: playing
2026-06-18 18:11:24, tokens_remaining: 2402, call: scores, phase: playing
2026-06-18 18:11:25, tokens_remaining: 2401, call: scores, phase: playing
2026-06-18 18:11:27, tokens_remaining: 2400, call: scores, phase: playing
2026-06-18 18:11:28, tokens_remaining: 2399, call: events, phase: playing
2026-06-18 18:11:30, tokens_remaining: 2398, call: scores, phase: playing
2026-06-18 18:11:31, tokens_remaining: 2397, call: scores, phase: playing
2026-06-18 18:11:33, tokens_remaining: 2396, call: scores, phase: playing
2026-06-18 18:11:34, tokens_remaining: 2395, call: scores, phase: playing
2026-06-18 18:11:36, tokens_remaining: 2394, call: scores, phase: playing
2026-06-18 18:11:37, tokens_remaining: 2393, call: scores, phase: playing
2026-06-18 18:11:38, tokens_remaining: 2392, call: scores, phase: playing
2026-06-18 18:11:40, tokens_remaining: 2391, call: scores, phase: playing
2026-06-18 18:11:41, tokens_remaining: 2390, call: scores, phase: playing
2026-06-18 18:11:43, tokens_remaining: 2389, call: events, phase: playing
2026-06-18 18:11:44, tokens_remaining: 2388, call: scores, phase: playing
2026-06-18 18:11:46, tokens_remaining: 2387, call: scores, phase: playing
2026-06-18 18:11:47, tokens_remaining: 2386, call: scores, phase: playing
2026-06-18 18:11:49, tokens_remaining: 2385, call: scores, phase: playing
2026-06-18 18:11:50, tokens_remaining: 2384, call: scores, phase: playing
2026-06-18 18:11:52, tokens_remaining: 2383, call: scores, phase: playing
2026-06-18 18:11:53, tokens_remaining: 2382, call: scores, phase: playing
2026-06-18 18:11:54, tokens_remaining: 2381, call: scores, phase: playing
2026-06-18 18:11:56, tokens_remaining: 2380, call: scores, phase: playing
2026-06-18 18:11:57, tokens_remaining: 2379, call: events, phase: playing
2026-06-18 18:11:59, tokens_remaining: 2378, call: scores, phase: playing
2026-06-18 18:12:00, tokens_remaining: 2377, call: scores, phase: playing
2026-06-18 18:12:02, tokens_remaining: 2376, call: scores, phase: playing
2026-06-18 18:12:03, tokens_remaining: 2375, call: scores, phase: playing
2026-06-18 18:12:05, tokens_remaining: 2374, call: scores, phase: playing
2026-06-18 18:12:06, tokens_remaining: 2373, call: scores, phase: playing
2026-06-18 18:12:08, tokens_remaining: 2372, call: scores, phase: playing
2026-06-18 18:12:09, tokens_remaining: 2371, call: scores, phase: playing
2026-06-18 18:12:10, tokens_remaining: 2370, call: scores, phase: playing
2026-06-18 18:12:12, tokens_remaining: 2369, call: events, phase: playing
2026-06-18 18:12:13, tokens_remaining: 2368, call: scores, phase: playing
2026-06-18 18:12:15, tokens_remaining: 2367, call: scores, phase: playing
2026-06-18 18:12:16, tokens_remaining: 2366, call: scores, phase: playing
2026-06-18 18:12:18, tokens_remaining: 2365, call: scores, phase: playing
2026-06-18 18:12:19, tokens_remaining: 2364, call: scores, phase: playing
2026-06-18 18:12:21, tokens_remaining: 2363, call: scores, phase: playing
2026-06-18 18:12:22, tokens_remaining: 2362, call: scores, phase: playing
2026-06-18 18:12:24, tokens_remaining: 2361, call: scores, phase: playing
2026-06-18 18:12:25, tokens_remaining: 2360, call: scores, phase: playing
2026-06-18 18:12:26, tokens_remaining: 2359, call: events, phase: playing
2026-06-18 18:12:26, EVENT: EVENT_10 50'   [Canada vs Qatar]
2026-06-18 18:12:28, tokens_remaining: 2358, call: scores, phase: playing
2026-06-18 18:12:29, tokens_remaining: 2357, call: scores, phase: playing
2026-06-18 18:12:31, tokens_remaining: 2356, call: scores, phase: playing
2026-06-18 18:12:32, tokens_remaining: 2355, call: scores, phase: playing
2026-06-18 18:12:34, tokens_remaining: 2354, call: scores, phase: playing
2026-06-18 18:12:35, tokens_remaining: 2353, call: scores, phase: playing
2026-06-18 18:12:36, tokens_remaining: 2352, call: scores, phase: playing
2026-06-18 18:12:38, tokens_remaining: 2351, call: scores, phase: playing
2026-06-18 18:12:39, tokens_remaining: 2350, call: scores, phase: playing
2026-06-18 18:12:41, tokens_remaining: 2349, call: events, phase: playing
2026-06-18 18:12:42, tokens_remaining: 2348, call: scores, phase: playing
2026-06-18 18:12:44, tokens_remaining: 2347, call: scores, phase: playing
2026-06-18 18:12:45, tokens_remaining: 2346, call: scores, phase: playing
2026-06-18 18:12:47, tokens_remaining: 2345, call: scores, phase: playing
2026-06-18 18:12:48, tokens_remaining: 2344, call: scores, phase: playing
2026-06-18 18:12:50, tokens_remaining: 2343, call: scores, phase: playing
